,code,real,predic,real_pct,pre_pct
188,sz.000786,31.1900,31.217754,0.02801582069874753,0.02893059868205916
258,sh.600196,44.6000,44.252472,0.02764976958525356,0.019642210226454626
28,sh.600196,44.6000,44.252472,0.02764976958525356,0.019642210226454626
151,sh.603369,49.2100,47.413696,0.0262773722627736,-0.011184644649374409
128,sh.601881,9.4200,10.1893215,0.02502720348204579,0.10874009988512912
93,sh.601238,16.4300,16.910334,0.024953212726138485,0.05491788106193707
25,sh.600176,16.6800,17.844296,0.02457002457002444,0.09608694727942146
80,sh.601100,55.1900,55.58011,0.023933209647495346,0.03117084680107851
102,sh.601398,4.7500,5.8405848,0.0237068965517242,0.2587467144275535
283,sh.601398,4.7500,5.8405848,0.0237068965517242,0.2587467144275535
5,sh.600016,3.9000,5.035357,0.023622047244094446,0.3216160100901846
294,sh.601995,41.2500,40.240456,0.023573200992555998,-0.0014775278550518411
140,sh.601995,41.2500,40.240456,0.023573200992555998,-0.0014775278550518411
8,sh.600025,7.0100,8.117707,0.023357664233576658,0.18506675219013746
59,sh.600809,293.0600,278.3861,0.022897033158813196,-0.028320738574389215
270,sh.600809,293.0600,278.3861,0.022897033158813196,-0.028320738574389215
77,sh.601021,49.8600,48.584267,0.022769230769230653,-0.0033996582031250444
119,sh.601816,4.7400,5.8683114,0.02155172413793105,0.26472228559954414
185,sz.000725,3.8200,5.012629,0.021390374331550666,0.340275142282088
200,sz.002001,22.6000,22.58021,0.020776874435411097,0.019883005061231307
252,sh.600030,20.7600,21.125233,0.01964636542239706,0.03758510297314355
11,sh.600030,20.7600,21.125233,0.01964636542239706,0.03758510297314355
120,sh.601818,3.1800,4.354385,0.019230769230769162,0.39563618562160396
276,sh.601012,61.3500,64.01806,0.018933731938216347,0.06324628428592383
76,sh.601012,61.3500,64.01806,0.018933731938216347,0.06324628428592383
195,sz.000938,18.5300,19.366022,0.01869158878504673,0.06465212259402686
95,sh.601318,45.4000,45.39396,0.01816550796142624,0.01803003017291216
282,sh.601318,45.4000,45.39396,0.01816550796142624,0.01803003017291216
247,sz.002920,149.8100,147.3705,0.017592718380654793,0.0010222704607156796
16,sh.600061,6.4400,7.466707,0.01737756714060046,0.1795746018347959
178,sz.000568,225.0600,216.13416,0.017358285869270462,-0.022989986106873195
159,sh.603882,77.0000,77.15433,0.017173051519154603,0.019211722491124572
259,sh.600276,32.6400,31.566189,0.01713929573075723,-0.016323190643320107
30,sh.600276,32.6400,31.566189,0.01713929573075723,-0.016323190643320107
116,sh.601799,155.0100,164.62637,0.016459016393442605,0.07951720190829925
139,sh.601989,3.7200,4.8954434,0.016393442622950838,0.33755285231793497
107,sh.601633,37.9900,37.021194,0.016047071409467817,-0.009863748114260162
286,sh.601633,37.9900,37.021194,0.016047071409467817,-0.009863748114260162
193,sz.000877,12.1300,13.474808,0.01591289782244565,0.1285433617468854
83,sh.601138,9.5500,10.626618,0.013800424628450214,0.12809112370646947
86,sh.601169,4.5100,5.6666894,0.01348314606741563,0.2734133473942788
67,sh.600918,7.6100,8.591642,0.013315579227696439,0.14402694803738258
287,sh.601668,5.4300,6.5711527,0.013059701492537101,0.22596132221506604
109,sh.601668,5.4300,6.5711527,0.013059701492537101,0.22596132221506604
166,sz.000063,24.9500,25.875998,0.01299228583028822,0.050588613208889965
138,sh.601988,3.2300,4.425703,0.012539184952978122,0.38736772686710186
177,sz.000538,57.6100,57.22185,0.012300123001230068,0.005479728498980041
133,sh.601916,3.3100,4.5072045,0.012232415902140747,0.37835000997654156
97,sh.601328,4.9700,6.1275563,0.012219959266802416,0.24797481140633937
23,sh.600150,19.1600,20.050587,0.012150026413100923,0.05919633916743017
171,sz.000166,4.1900,5.336235,0.012077294685990614,0.28894566337843464
4,sh.600015,5.1100,6.6097693,0.011881188118811892,0.30886521669897715
42,sh.600489,7.3800,8.465671,0.010958904109588996,0.15968090214141428
146,sh.603195,145.8500,146.39241,0.010111503566728963,0.013868067583075794
135,sh.601939,6.0000,7.1694393,0.010101010101009944,0.2069763157905553
187,sz.000776,18.1700,18.671297,0.010005558643691126,0.03787087678511725
84,sh.601155,24.6700,25.437546,0.009823986901350779,0.04124215212309412
181,sz.000651,32.1200,32.959522,0.009745363093366821,0.03613713446445943
169,sz.000100,4.3700,5.618159,0.009237875288683695,0.29749626265387064
68,sh.600919,6.6100,7.5742245,0.009160305343511421,0.1563701484039539
168,sz.000069,5.6300,6.7735114,0.008960573476702427,0.21389093364865985
63,sh.600887,37.4400,37.56017,0.008892481810832686,0.012130671516321856
272,sh.600887,37.4400,37.56017,0.008892481810832686,0.012130671516321856
21,sh.600115,4.7700,5.9222884,0.00845665961945019,0.25206943294210604
296,sh.603288,82.4700,76.67872,0.008190709046454803,-0.0626073524829519
149,sh.603288,82.4700,76.67872,0.008190709046454803,-0.0626073524829519
143,sh.603087,44.5000,44.47631,0.007927519818799578,0.007390956511448943
91,sh.601229,6.4800,7.635196,0.007776049766718529,0.18743331398971352
45,sh.600570,43.1700,42.996872,0.00770308123249297,0.0036618101830574457
265,sh.600570,43.1700,42.996872,0.00770308123249297,0.0036618101830574457
0,sh.600000,7.9200,9.083489,0.007633587786259444,0.15566023130149942
19,sh.600104,17.5600,18.854027,0.007458405048766492,0.0816997587167867
256,sh.600104,17.5600,18.854027,0.007458405048766492,0.0816997587167867
281,sh.601288,3.0100,4.239943,0.006688963210702115,0.41804114631984546
94,sh.601288,3.0100,4.239943,0.006688963210702115,0.41804114631984546
