,code,real,predic,real_pct,pre_pct
27,sh.600309,96.59,95.64912,-0.004124136508918408,0.025941133499145508
99,sh.601800,9.24,10.336553,-0.004310344827586077,0.002492070198059082
18,sh.600111,35.0,36.061714,-0.00455062571103515,0.011641502380371094
80,sh.601336,32.04,32.932537,-0.004659832246039053,0.006906986236572266
144,sz.000002,20.400000000000002,19.789804,-0.004878048780487698,0.012821435928344727
119,sh.601989,3.690000000000001,5.117763,-0.005390835579514808,0.00892341136932373
63,sh.601088,33.12,33.31288,-0.00540540540540535,0.041516661643981934
145,sz.000066,10.76,11.984466,-0.005545286506469571,-0.0022259950637817383
136,sh.603806,65.15,72.30912,-0.005647130647130516,-0.02894514799118042
105,sh.601857,5.27,6.3795977,-0.005660377358490565,0.00618290901184082
96,sh.601766,5.169999999999999,6.562934,-0.005769230769230971,0.0043451786041259766
114,sh.601916,3.3,4.8016496,-0.0060240963855421326,0.0005795955657958984
66,sh.601138,9.78,10.995999,-0.0060975609756097615,0.005201578140258789
31,sh.600362,17.72,19.035032,-0.006169377453729585,0.028877735137939453
34,sh.600426,29.01,29.467543,-0.006506849315068397,-0.014937281608581543
71,sh.601211,15.1,16.32813,-0.006578947368421018,0.00551760196685791
90,sh.601658,5.3500000000000005,6.436083,-0.007421150278292932,0.007197260856628418
113,sh.601901,6.66,8.123485,-0.007451564828613977,0.0033888816833496094
37,sh.600519,2029.05,1967.7141,-0.007799511002445025,0.002416372299194336
131,sh.603369,50.6,50.80662,-0.007843137254901933,0.006694793701171875
78,sh.601319,5.0200000000000005,6.5090775,-0.007905138339920903,-0.0005687475204467773
55,sh.600926,14.86,15.58773,-0.008010680907877377,0.025241613388061523
77,sh.601318,46.31,46.844563,-0.008138787748982579,0.008680224418640137
39,sh.600584,26.78,26.711994,-0.008148148148148127,0.02529728412628174
29,sh.600346,22.04,23.265827,-0.008992805755395517,0.020380377769470215
50,sh.600837,9.72,11.021529,-0.00917431192660545,0.006983280181884766
81,sh.601360,8.44,9.556843,-0.009389671361502372,-0.01026761531829834
43,sh.600655,9.34,10.496408,-0.010593220338983023,0.028618216514587402
20,sh.600132,144.96,138.20953,-0.011186903137789805,0.03791606426239014
127,sh.603259,102.8,101.33065,-0.011443408020001877,-0.00035315752029418945
93,sh.601688,14.03,15.692695,-0.011971830985915477,0.012276887893676758
38,sh.600570,43.0,46.63681,-0.012402388608176551,0.02993476390838623
110,sh.601881,9.55,10.953094,-0.012409513960703111,0.00979769229888916
59,sh.601009,10.29,12.113541,-0.012476007677543421,0.02343451976776123
14,sh.600061,6.280000000000001,7.74258,-0.012578616352201144,-0.0008951425552368164
82,sh.601377,6.96,8.485477,-0.012765957446808529,0.006414651870727539
42,sh.600600,102.58,100.399635,-0.012894534257120949,0.043959856033325195
54,sh.600918,7.55,9.178517,-0.013071895424836666,0.0048220157623291016
137,sh.603833,148.71,141.1737,-0.013074064242102446,0.016151905059814453
52,sh.600887,38.44,39.276558,-0.013093709884467342,0.01877570152282715
130,sh.603290,380.84,377.43573,-0.013112205234516727,0.015234112739562988
108,sh.601877,35.31,37.912487,-0.013135830072666277,0.009307146072387695
104,sh.601838,16.36,18.440529,-0.013268998793727338,0.042479872703552246
21,sh.600161,23.95,25.215576,-0.013591433278418497,0.006460070610046387
109,sh.601878,11.22,12.829671,-0.01405975395430581,0.02217233180999756
45,sh.600741,22.65,26.343676,-0.01521739130434785,0.007462859153747559
62,sh.601066,28.44,30.26259,-0.016257350397786197,0.02413022518157959
72,sh.601216,4.8,6.594259,-0.01639344262295106,-0.004820525646209717
135,sh.603659,83.01,88.09107,-0.016469194312796254,0.015301942825317383
35,sh.600436,350.78000000000003,353.51584,-0.01667928124912399,0.029149174690246582
123,sh.603087,47.03999999999999,46.777706,-0.019387116948092586,0.002982616424560547
11,sh.600036,41.38,41.112026,-0.019431279620853115,0.024646401405334473
122,sh.603019,28.450000000000003,29.45132,-0.019641626464507178,0.01895463466644287
17,sh.600104,17.46,19.584957,-0.019651880965749435,0.021753311157226562
47,sh.600763,170.97,161.02245,-0.019892226553542725,0.02006983757019043
28,sh.600332,30.939999999999998,32.37951,-0.020576131687242816,0.0075359344482421875
120,sh.601995,43.56,47.198963,-0.02090357383681729,0.0688239336013794
100,sh.601808,13.65,15.383136,-0.02150537634408589,0.03074193000793457
67,sh.601155,24.86,26.265867,-0.02241447109712935,0.00375211238861084
44,sh.600660,40.839999999999996,44.262375,-0.023200191341784415,-0.017730355262756348
140,sh.603986,138.85,130.55658,-0.023627030447929243,0.009953022003173828
101,sh.601816,4.9,6.2309647,-0.0239043824701195,0.0004956722259521484
25,sh.600219,3.6000000000000005,4.81432,-0.024390243902439046,-0.0027846097946166992
97,sh.601788,15.37,17.775688,-0.024746192893401076,0.006165623664855957
32,sh.600383,13.1,13.321304,-0.02529761904761907,-0.030787408351898193
139,sh.603899,54.65,51.588688,-0.025499286733238202,0.002960801124572754
60,sh.601012,64.89,64.610115,-0.02611436289959468,0.024826765060424805
142,sh.605499,166.3,162.90408,-0.026688516914432858,0.09392726421356201
61,sh.601021,56.63,55.559086,-0.029477292202227945,0.05002427101135254
111,sh.601888,225.11,218.11905,-0.03357231786373582,0.0784604549407959
106,sh.601865,36.77,40.893574,-0.034908136482939556,-0.03390234708786011
98,sh.601799,165.0,170.66525,-0.03508771929824572,0.008126497268676758
49,sh.600809,312.15,320.88925,-0.03894704433497542,0.05140566825866699
146,sz.000069,6.23,7.2036347,-0.0400616332819721,0.02027308940887451
9,sh.600029,6.98,8.426,-0.04514363885088912,0.02431631088256836
19,sh.600115,5.169999999999999,6.484541,-0.058287795992714275,0.025755763053894043
15,sh.600085,49.01,53.82951,-0.07318456883509838,0.007248520851135254
