,code,real,predic,real_pct,pre_pct
21,sh.600161,24.06,23.549438,0.03662214562688493,0.01462466508239979
207,sz.002938,29.95,29.65445,0.03633217993079585,0.026105517747080587
143,sz.000001,14.63,14.1819,0.036118980169971726,0.004383854420259459
196,sz.002602,4.91,4.5934916,0.03586497890295348,-0.030908954797415067
204,sz.002841,77.22,77.27945,0.03387334315169377,0.03466929258121065
119,sh.601989,3.7700000000000005,3.4112873,0.03287671232876721,-0.06540073760568277
25,sh.600219,3.8100000000000005,3.4139168,0.03252032520325199,-0.07481928827962925
189,sz.002475,34.1,34.454285,0.03177004538577921,0.04248970251040096
167,sz.001289,22.21,22.37834,0.029670839128419058,0.03747518625201929
228,sh.600887,38.8,37.899235,0.02754237288135597,0.0036873615394203973
52,sh.600887,38.8,37.899235,0.02754237288135597,0.0036873615394203973
193,sz.002594,352.9,356.47263,0.027096248435635406,0.03749418124049564
17,sh.600104,18.74,17.542831,0.02516411378555783,-0.04032650870358667
214,sh.600104,18.74,17.542831,0.02516411378555783,-0.04032650870358667
96,sh.601766,5.24,4.98969,0.0234375,-0.025451205670833588
240,sh.601633,42.18,36.816666,0.02304147465437789,-0.1070418227161275
89,sh.601633,42.18,36.816666,0.02304147465437789,-0.1070418227161275
81,sh.601360,8.48,8.338318,0.02168674698795181,0.004616610975150426
0,sh.600000,8.04,7.9010596,0.021601016518424165,0.003946585455268048
211,sh.600031,18.63,16.758724,0.021381578947368363,-0.08121029535929358
10,sh.600031,18.63,16.758724,0.021381578947368363,-0.08121029535929358
51,sh.600886,10.61,10.409019,0.02117420596727615,0.0018305553623525483
75,sh.601238,17.53,16.053804,0.02037252619324814,-0.065552712597031
141,sh.603993,5.9,4.9530725,0.01899827288428324,-0.14454705562822145
229,sh.600905,6.46,5.931796,0.018927444794952786,-0.0643854773006981
53,sh.600905,6.46,5.931796,0.018927444794952786,-0.0643854773006981
99,sh.601800,9.17,9.136319,0.017758046614872347,0.014019884623909684
98,sh.601799,167.19000000000003,158.14331,0.016661599270295202,-0.03835019430297959
145,sz.000066,10.87,10.790834,0.015887850467289466,0.008489198773820705
90,sh.601658,5.279999999999999,4.9163,0.01538461538461533,-0.05455772693340599
28,sh.600332,31.23,31.274256,0.014949626259343596,0.01638790226075648
164,sz.000895,29.14,28.07131,0.011805555555555625,-0.02530173460642482
110,sh.601881,9.72,9.340207,0.011446409989594342,-0.028074183151451493
147,sz.000157,6.16,5.899529,0.009836065573770592,-0.03286410159752007
32,sh.600383,11.759999999999998,11.791444,0.008576329331046129,0.011273055297432721
103,sh.601825,6.6,6.554138,0.007633587786259444,0.0006317837547709093
117,sh.601985,6.880000000000001,6.599505,0.007320644216691097,-0.03374744543742991
69,sh.601169,4.530000000000001,4.3315077,0.006666666666666821,-0.037442737155490624
168,sz.002001,23.01,22.253643,0.006561679790026309,-0.026524801579673074
92,sh.601669,7.96,7.3123674,0.006321112515802918,-0.07555405318963082
118,sh.601988,3.25,2.8703861,0.006191950464396356,-0.11133556543119916
3,sh.600015,5.169999999999999,5.0204344,0.005836575875486361,-0.023261793856490853
13,sh.600050,3.49,3.2052267,0.0057636887608070175,-0.07630355626087026
241,sh.601668,5.41,4.813084,0.005576208178438735,-0.10537469785895925
91,sh.601668,5.41,4.813084,0.005576208178438735,-0.10537469785895925
150,sz.000338,12.910000000000002,12.075741,0.005451713395638658,-0.05952174344166805
183,sz.002311,60.24,60.89011,0.005005005005005003,0.015851017949101376
191,sz.002555,21.76,22.72981,0.004616805170821747,0.04939107639527607
74,sh.601229,6.55,6.4294467,0.004601226993865115,-0.013888543368848372
227,sh.600837,9.85,9.51943,0.004077471967380175,-0.029619759375896004
50,sh.600837,9.85,9.51943,0.004077471967380175,-0.029619759375896004
78,sh.601319,5.1000000000000005,4.6177554,0.003937007874015741,-0.09099302892609851
70,sh.601186,7.83,7.7337923,0.0038461538461540545,-0.008488166026579869
67,sh.601155,24.22,24.721605,0.003729796933278129,0.024517418189114126
174,sz.002064,8.19,8.037016,0.003676470588235281,-0.01507157905429024
93,sh.601688,14.46,14.023266,0.00346981263011803,-0.026837901552876686
242,sh.601688,14.46,14.023266,0.00346981263011803,-0.026837901552876686
237,sh.601398,4.73,4.2164965,0.0021186440677967155,-0.1066744772054381
84,sh.601398,4.73,4.2164965,0.0021186440677967155,-0.1066744772054381
121,sh.601998,4.740000000000001,4.683744,0.0021141649048628253,-0.009779290971493992
116,sh.601939,6.019999999999999,5.798707,0.0016638935108150843,-0.03515690376675262
44,sh.600660,43.4,42.58809,0.0004610419548178868,-0.01825521002171948
208,sz.003816,2.81,2.502798,0.0,-0.10932452653226477
243,sh.601728,3.7500000000000004,3.590558,0.0,-0.04251785278320319
95,sh.601728,3.7500000000000004,3.590558,0.0,-0.04251785278320319
102,sh.601818,3.1899999999999995,2.8771954,0.0,-0.0980578814180666
24,sh.600196,42.69,43.095783,-0.0009361104610343673,0.008560337787095307
216,sh.600196,42.69,43.095783,-0.0009361104610343673,0.008560337787095307
79,sh.601328,4.97,4.7163506,-0.002008032128514192,-0.05294165553816843
234,sh.601211,15.26,15.031652,-0.002614379084967422,-0.017539055518854707
71,sh.601211,15.26,15.031652,-0.002614379084967422,-0.017539055518854707
76,sh.601288,3.0099999999999993,2.2741442,-0.0033112582781459343,-0.24697212825547776
